0,1759787051,nan,nan,nan,nan,nan,nan,nan,nan
1,1759787056,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787056,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787056,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787056,nan,1000,1000,1000.00,nan,nan,nan,nan
5,1759787056,nan,1000,1000,1000.00,nan,nan,nan,nan
6,1759787056,nan,1000,1000,1000.00,nan,nan,nan,nan
7,1759787056,nan,1000,1000,1000.00,nan,nan,nan,nan
8,1759787056,nan,1000,1000,1000,1000,1,2
9,1759787056,nan,1000,1000,1000,1000,1,2
10,1759787056,nan,1000.00,nan,nan,nan,nan,nan
13,1759787056,nan,1000.00,nan,nan,nan,nan,nan
1,1759787061,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787061,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787061,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787061,nan,1000,1000,1000.00,nan,nan,nan,nan
5,1759787061,nan,1000,1000,1000.00,nan,nan,nan,nan
6,1759787061,nan,1000,1000,1000.00,nan,nan,nan,nan
7,1759787061,nan,1000,1000,1000.00,nan,nan,nan,nan
8,1759787061,nan,1000,1000,1000,1000,1,2
9,1759787061,nan,1000,1000,1000,1000,1,2
10,1759787061,nan,1000.00,nan,nan,nan,nan,nan
13,1759787061,nan,1000.00,nan,nan,nan,nan,nan
1,1759787066,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787066,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787066,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787066,nan,1000,1000,1000.00,nan,nan,nan,nan
5,1759787066,nan,1000,1000,1000.00,nan,nan,nan,nan
6,1759787066,nan,1000,1000,1000.00,nan,nan,nan,nan
7,1759787066,nan,1000,1000,1000.00,nan,nan,nan,nan
8,1759787066,nan,1000,1000,1000,1000,1,2
9,1759787066,nan,1000,1000,1000,1000,1,2
10,1759787066,nan,1000.00,nan,nan,nan,nan,nan
13,1759787066,nan,1000.00,nan,nan,nan,nan,nan
1,1759787071,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787071,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787071,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787071,nan,1000,1000,1000.00,nan,nan,nan,nan
5,1759787071,nan,1000,1000,1000.00,nan,nan,nan,nan
6,1759787071,nan,1000,1000,1000.00,nan,nan,nan,nan
7,1759787071,nan,1000,1000,1000.00,nan,nan,nan,nan
8,1759787071,nan,1000,1000,1000,1000,1,2
9,1759787071,nan,1000,1000,1000,1000,1,2
10,1759787071,nan,1000.00,nan,nan,nan,nan,nan
13,1759787071,nan,1000.00,nan,nan,nan,nan,nan
1,1759787076,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787076,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787076,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787076,nan,1000,1000,1000.00,nan,nan,nan,nan
5,1759787076,nan,1000,1000,1000.00,nan,nan,nan,nan
6,1759787076,nan,1000,1000,1000.00,nan,nan,nan,nan
7,1759787076,nan,1000,1000,1000.00,nan,nan,nan,nan
8,1759787076,nan,1000,1000,1000,1000,1,2
9,1759787076,nan,1000,1000,1000,1000,1,2
10,1759787076,nan,1000.00,nan,nan,nan,nan,nan
13,1759787076,nan,1000.00,nan,nan,nan,nan,nan
1,1759787082,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787082,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787082,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787082,nan,1000,1000,1000.00,nan,nan,nan,nan
5,1759787082,nan,1000,1000,1000.00,nan,nan,nan,nan
6,1759787082,nan,1000,1000,1000.00,nan,nan,nan,nan
7,1759787082,nan,1000,1000,1000.00,nan,nan,nan,nan
8,1759787082,nan,1000,1000,1000,1000,1,2
9,1759787082,nan,1000,1000,1000,1000,1,2
10,1759787082,nan,1000.00,nan,nan,nan,nan,nan
13,1759787082,nan,1000.00,nan,nan,nan,nan,nan
1,1759787087,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787087,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787087,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787087,nan,1000,1000,1000.00,nan,nan,nan,nan
