0,1759787952,nan,nan,nan,nan,nan,nan,nan,nan
1,1759787956,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787956,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787956,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787956,nan,1000,1000,1000.00,nan,nan,nan,nan
5,1759787956,nan,1000,1000,1000.00,nan,nan,nan,nan
6,1759787956,nan,1000,1000,1000.00,nan,nan,nan,nan
7,1759787956,nan,1000,1000,1000.00,nan,nan,nan,nan
8,1759787956,nan,1000,1000,1000,1000,1,2
9,1759787956,nan,1000,1000,1000,1000,1,2
10,1759787956,nan,1000.00,nan,nan,nan,nan,nan
13,1759787956,nan,1000.00,nan,nan,nan,nan,nan
1,1759787962,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787962,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787962,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787962,nan,1000,1000,1000.00,nan,nan,nan,nan
5,1759787962,nan,1000,1000,1000.00,nan,nan,nan,nan
6,1759787962,nan,1000,1000,1000.00,nan,nan,nan,nan
7,1759787962,nan,1000,1000,1000.00,nan,nan,nan,nan
8,1759787962,nan,1000,1000,1000,1000,1,2
9,1759787962,nan,1000,1000,1000,1000,1,2
10,1759787962,nan,1000.00,nan,nan,nan,nan,nan
13,1759787962,nan,1000.00,nan,nan,nan,nan,nan
1,1759787966,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787966,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787966,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787966,nan,1000,1000,1000.00,nan,nan,nan,nan
5,1759787966,nan,1000,1000,1000.00,nan,nan,nan,nan
6,1759787966,nan,1000,1000,1000.00,nan,nan,nan,nan
7,1759787966,nan,1000,1000,1000.00,nan,nan,nan,nan
8,1759787966,nan,1000,1000,1000,1000,1,2
9,1759787966,nan,1000,1000,1000,1000,1,2
10,1759787966,nan,1000.00,nan,nan,nan,nan,nan
13,1759787966,nan,1000.00,nan,nan,nan,nan,nan
1,1759787973,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787973,nan,1000,1000,1000.00,nan,nan,nan,nan
3,1759787973,nan,1000,1000,1000.00,nan,nan,nan,nan
4,1759787973,nan,1000,1000,1000.00,nan,nan,nan,nan
5,1759787973,nan,1000,1000,1000.00,nan,nan,nan,nan
6,1759787973,nan,1000,1000,1000.00,nan,nan,nan,nan
7,1759787973,nan,1000,1000,1000.00,nan,nan,nan,nan
8,1759787973,nan,1000,1000,1000,1000,1,2
9,1759787973,nan,1000,1000,1000,1000,1,2
10,1759787973,nan,1000.00,nan,nan,nan,nan,nan
13,1759787973,nan,1000.00,nan,nan,nan,nan,nan
1,1759787977,nan,1000,1000,1000.00,nan,nan,nan,nan
2,1759787977,nan,1000,1000,1000.00,nan,nan,nan,nan
